test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_projects_GET_1_1,2,get-/projects,GET,1,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""min_access_level"": 30, ""order_by"": ""created_at"", ""sort"": ""asc"", ""visibility"": ""public""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&min_access_level=30&order_by=created_at&sort=asc&visibility=public,200,2xx,0.131s,PASS
_projects_GET_1_1,2,get-/projects,GET,2,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""order_by"": ""created_at"", ""sort"": ""asc"", ""visibility"": ""public""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&order_by=created_at&sort=asc&visibility=public,200,2xx,0.160s,PASS
_projects_GET_1_1,2,get-/projects,GET,3,llm_success_ignore_optional,"{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""min_access_level"": 30, ""order_by"": ""created_at"", ""sort"": ""asc"", ""visibility"": ""public""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&min_access_level=30&order_by=created_at&sort=asc&visibility=public,200,2xx,0.123s,PASS
_projects_GET_1_1,2,get-/projects,GET,4,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""order_by"": ""created_at"", ""sort"": ""asc""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&order_by=created_at&sort=asc,200,2xx,0.132s,PASS
_projects_GET_1_1,2,get-/projects,GET,5,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""last_activity_after"": ""2024-06-15T12:00:00Z"", ""min_access_level"": 30, ""order_by"": ""created_at"", ""sort"": ""asc"", ""visibility"": ""public""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?last_activity_after=2024-06-15T12%3A00%3A00Z&min_access_level=30&order_by=created_at&sort=asc&visibility=public,200,2xx,0.130s,PASS
_projects_GET_1_1,2,get-/projects,GET,6,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""min_access_level"": 30, ""sort"": ""asc"", ""visibility"": ""public""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&min_access_level=30&sort=asc&visibility=public,200,2xx,0.160s,PASS
_projects_GET_1_1,2,get-/projects,GET,7,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""sort"": ""asc""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&sort=asc,200,2xx,0.127s,PASS
_projects_GET_1_1,2,get-/projects,GET,8,llm_success_ignore_optional,"{""last_activity_after"": ""2024-06-15T12:00:00Z""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?last_activity_after=2024-06-15T12%3A00%3A00Z,200,2xx,0.187s,PASS
_projects_GET_1_1,2,get-/projects,GET,9,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""min_access_level"": 30, ""order_by"": ""created_at"", ""sort"": ""asc""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&min_access_level=30&order_by=created_at&sort=asc,200,2xx,0.125s,PASS
_projects_GET_1_1,2,get-/projects,GET,10,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""sort"": ""asc""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?sort=asc,200,2xx,0.171s,PASS
_projects_GET_1_1,2,get-/projects,GET,11,llm_success_ignore_optional,"{""last_activity_after"": ""2024-06-15T12:00:00Z"", ""order_by"": ""created_at"", ""sort"": ""asc""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?last_activity_after=2024-06-15T12%3A00%3A00Z&order_by=created_at&sort=asc,200,2xx,0.174s,PASS
_projects_GET_1_1,2,get-/projects,GET,12,"All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""min_access_level"": 30, ""order_by"": ""created_at"", ""sort"": ""asc"", ""visibility"": ""public""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&min_access_level=30&order_by=created_at&sort=asc&visibility=public,200,2xx,0.123s,PASS
_projects_GET_1_1,2,get-/projects,GET,13,llm_success_ignore_optional,{},{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects,200,2xx,0.176s,PASS
_projects_GET_1_1,2,get-/projects,GET,14,"llm_success_ignore_optional: All provided fields are within their allowed types and enums; 'min_access_level'=30 is in enum [0,10,20,30,40,50]; 'order_by' and 'sort' match their enums; 'visibility' is in enum ['public','internal','private']; 'last_activity_after' matches format date-time.","{""archived"": true, ""last_activity_after"": ""2024-06-15T12:00:00Z"", ""min_access_level"": 30, ""order_by"": ""created_at"", ""visibility"": ""public""}",{},https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?archived=True&last_activity_after=2024-06-15T12%3A00%3A00Z&min_access_level=30&order_by=created_at&visibility=public,200,2xx,0.124s,PASS
_projects_POST_1_1,3,post-/projects,POST,1,llm_success_ignore_optional: All fields are within their allowed types and enums; only 'name' is present (not both 'name' and 'path'); only 'import_url' is present (not both 'import_url' and 'template_name'); all enum fields match allowed values.,"{""build_timeout"": 3600, ""default_branch"": ""main"", ""emails_disabled"": false, ""forking_access_level"": ""private"", ""import_url"": ""https://github.com/acme/analytics.git"", ""issues_access_level"": ""private"", ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""namespace_id"": 42, ""request_access_enabled"": true, ""show_default_award_emojis"": false}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""older_than"": ""30d""}",https://2c4e94e8c7ba.ngrok-free.app/api/v4/projects?build_timeout=3600&default_branch=main&emails_disabled=False&forking_access_level=private&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&issues_access_level=private&merge_requests_access_level=enabled&name=Acme+Analytics&namespace_id=42&request_access_enabled=True&show_default_award_emojis=False,422,2xx,0.526s,FAIL
