test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_projects_POST_0_1,1,post-/projects,POST,1,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""name"": ""my-awesome-project"", ""tag_list"": [""dev"", ""test"", ""release""], ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex_delete"": ""^delete-.*$"", ""name_regex_keep"": ""^keep-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&builds_access_level=enabled&description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&name=my-awesome-project&tag_list=dev&tag_list=test&tag_list=release&visibility=public,422,2xx,0.475s,FAIL
_projects_POST_0_1,1,post-/projects,POST,2,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""merge_method"": ""merge"", ""name"": ""my-awesome-project"", ""tag_list"": [""dev"", ""test"", ""release""], ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": ""^release-.*$"", ""name_regex_keep"": ""^keep-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&builds_access_level=enabled&description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&merge_method=merge&name=my-awesome-project&tag_list=dev&tag_list=test&tag_list=release&visibility=public,422,2xx,0.407s,FAIL
_projects_POST_0_1,1,post-/projects,POST,3,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""name"": ""my-awesome-project"", ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""older_than"": ""7d"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?name=my-awesome-project&visibility=public,201,2xx,0.473s,PASS
_projects_POST_0_1,1,post-/projects,POST,4,llm_success_ignore_optional,"{""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""merge_method"": ""merge"", ""name"": ""my-awesome-project"", ""tag_list"": [""dev"", ""test"", ""release""], ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex_delete"": ""^delete-.*$"", ""name_regex_keep"": ""^keep-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&builds_access_level=enabled&description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&merge_method=merge&name=my-awesome-project&tag_list=dev&tag_list=test&tag_list=release&visibility=public,422,2xx,0.476s,FAIL
_projects_POST_0_1,1,post-/projects,POST,5,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""builds_access_level"": ""enabled"", ""description"": ""A short description of my project."", ""name"": ""my-awesome-project""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""enabled"": true, ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?builds_access_level=enabled&description=A+short+description+of+my+project.&name=my-awesome-project,400,2xx,0.106s,FAIL
_projects_POST_0_1,1,post-/projects,POST,6,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""builds_access_level"": ""enabled"", ""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""name"": ""my-awesome-project"", ""tag_list"": [""dev"", ""test"", ""release""], ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""name_regex"": ""^release-.*$"", ""name_regex_delete"": ""^delete-.*$"", ""name_regex_keep"": ""^keep-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?builds_access_level=enabled&description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&name=my-awesome-project&tag_list=dev&tag_list=test&tag_list=release&visibility=public,422,2xx,0.390s,FAIL
_projects_POST_0_1,1,post-/projects,POST,7,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""name"": ""my-awesome-project"", ""tag_list"": [""dev"", ""test"", ""release""]}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": ""^release-.*$"", ""name_regex_delete"": ""^delete-.*$"", ""name_regex_keep"": ""^keep-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&builds_access_level=enabled&description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&name=my-awesome-project&tag_list=dev&tag_list=test&tag_list=release,422,2xx,0.462s,FAIL
_projects_POST_0_1,1,post-/projects,POST,8,llm_success_ignore_optional,"{""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""name"": ""my-awesome-project""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""name_regex_delete"": ""^delete-.*$"", ""name_regex_keep"": ""^keep-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&name=my-awesome-project,422,2xx,0.413s,FAIL
_projects_POST_0_1,1,post-/projects,POST,9,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""name"": ""my-awesome-project"", ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": ""^release-.*$"", ""name_regex_delete"": ""^delete-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&builds_access_level=enabled&description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&name=my-awesome-project&visibility=public,422,2xx,0.397s,FAIL
_projects_POST_0_1,1,post-/projects,POST,10,llm_success_ignore_optional: All provided fields satisfy their types and enums; 'name' is present as required; inter-parameter dependency 'import_url' is provided and 'template_name' is omitted.,"{""auto_devops_enabled"": true, ""description"": ""A short description of my project."", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""name"": ""my-awesome-project"", ""tag_list"": [""dev"", ""test"", ""release""], ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""older_than"": ""7d"", ""name_regex"": ""^release-.*$"", ""name_regex_delete"": ""^delete-.*$"", ""name_regex_keep"": ""^keep-.*$"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&description=A+short+description+of+my+project.&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&name=my-awesome-project&tag_list=dev&tag_list=test&tag_list=release&visibility=public,422,2xx,0.370s,FAIL
