test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_projects_POST_0_1,1,post-/projects,POST,1,llm_success_ignore_optional: All provided fields satisfy the spec (2xx).,"{""allow_merge_on_skipped_pipeline"": true, ""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""autoclose_referenced_issues"": false, ""avatar"": ""acme-logo.png"", ""build_coverage_regex"": ""Coverage: ([0-9]+\\.[0-9]+)%"", ""build_git_strategy"": ""fetch"", ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""ci_config_path"": "".gitlab-ci.yml"", ""container_registry_enabled"": true, ""default_branch"": ""main"", ""description"": ""Analytics platform for Acme Corp."", ""emails_disabled"": false, ""forking_access_level"": ""private"", ""import_url"": ""https://github.com/acme/analytics.git"", ""initialize_with_readme"": true, ""issues_access_level"": ""enabled"", ""jobs_enabled"": true, ""lfs_enabled"": true, ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""namespace_id"": 101, ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""packages_enabled"": true, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""printing_merge_request_link_enabled"": true, ""public_builds"": false, ""remove_source_branch_after_merge"": true, ""repository_storage"": ""default"", ""request_access_enabled"": true, ""resolve_outdated_diff_discussions"": false, ""shared_runners_enabled"": true, ""show_default_award_emojis"": true, ""snippets_access_level"": ""private"", ""tag_list"": [""analytics"", ""acme"", ""platform""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": "".*-release.*"", ""name_regex_delete"": ""^temp.*$"", ""name_regex_keep"": ""^prod.*$"", ""next_run_at"": ""2024-06-15T10:00:00Z""}",http://localhost:30000/api/v4/projects?allow_merge_on_skipped_pipeline=True&auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&autoclose_referenced_issues=False&avatar=acme-logo.png&build_coverage_regex=Coverage%3A+%28%5B0-9%5D%2B%5C.%5B0-9%5D%2B%29%25&build_git_strategy=fetch&build_timeout=3600&builds_access_level=enabled&ci_config_path=.gitlab-ci.yml&container_registry_enabled=True&default_branch=main&description=Analytics+platform+for+Acme+Corp.&emails_disabled=False&forking_access_level=private&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&initialize_with_readme=True&issues_access_level=enabled&jobs_enabled=True&lfs_enabled=True&merge_method=merge&merge_requests_access_level=enabled&name=Acme+Analytics&namespace_id=101&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&packages_enabled=True&pages_access_level=public&requirements_access_level=enabled&printing_merge_request_link_enabled=True&public_builds=False&remove_source_branch_after_merge=True&repository_storage=default&request_access_enabled=True&resolve_outdated_diff_discussions=False&shared_runners_enabled=True&show_default_award_emojis=True&snippets_access_level=private&tag_list=analytics&tag_list=acme&tag_list=platform&visibility=public&wiki_access_level=enabled,400,2xx,0.024s,FAIL
_projects_POST_0_1,1,post-/projects,POST,2,All provided fields satisfy the spec (2xx).,"{""allow_merge_on_skipped_pipeline"": true, ""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""autoclose_referenced_issues"": false, ""avatar"": ""acme-logo.png"", ""build_coverage_regex"": ""Coverage: ([0-9]+\\.[0-9]+)%"", ""build_git_strategy"": ""fetch"", ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""ci_config_path"": "".gitlab-ci.yml"", ""container_registry_enabled"": true, ""default_branch"": ""main"", ""description"": ""Analytics platform for Acme Corp."", ""emails_disabled"": false, ""forking_access_level"": ""private"", ""import_url"": ""https://github.com/acme/analytics.git"", ""initialize_with_readme"": true, ""issues_access_level"": ""enabled"", ""jobs_enabled"": true, ""lfs_enabled"": true, ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""namespace_id"": 101, ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""packages_enabled"": true, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""printing_merge_request_link_enabled"": true, ""public_builds"": false, ""remove_source_branch_after_merge"": true, ""repository_access_level"": ""enabled"", ""repository_storage"": ""default"", ""request_access_enabled"": true, ""resolve_outdated_diff_discussions"": false, ""shared_runners_enabled"": true, ""show_default_award_emojis"": true, ""snippets_access_level"": ""private"", ""tag_list"": [""analytics"", ""acme"", ""platform""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": "".*-release.*"", ""name_regex_delete"": ""^temp.*$"", ""name_regex_keep"": ""^prod.*$"", ""next_run_at"": ""2024-06-15T10:00:00Z""}",http://localhost:30000/api/v4/projects?allow_merge_on_skipped_pipeline=True&auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&autoclose_referenced_issues=False&avatar=acme-logo.png&build_coverage_regex=Coverage%3A+%28%5B0-9%5D%2B%5C.%5B0-9%5D%2B%29%25&build_git_strategy=fetch&build_timeout=3600&builds_access_level=enabled&ci_config_path=.gitlab-ci.yml&container_registry_enabled=True&default_branch=main&description=Analytics+platform+for+Acme+Corp.&emails_disabled=False&forking_access_level=private&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&initialize_with_readme=True&issues_access_level=enabled&jobs_enabled=True&lfs_enabled=True&merge_method=merge&merge_requests_access_level=enabled&name=Acme+Analytics&namespace_id=101&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&packages_enabled=True&pages_access_level=public&requirements_access_level=enabled&printing_merge_request_link_enabled=True&public_builds=False&remove_source_branch_after_merge=True&repository_access_level=enabled&repository_storage=default&request_access_enabled=True&resolve_outdated_diff_discussions=False&shared_runners_enabled=True&show_default_award_emojis=True&snippets_access_level=private&tag_list=analytics&tag_list=acme&tag_list=platform&visibility=public&wiki_access_level=enabled,400,2xx,0.063s,FAIL
_projects_POST_0_1,1,post-/projects,POST,3,llm_success_ignore_optional,"{""avatar"": ""acme-logo.png"", ""build_timeout"": 3600, ""description"": ""Analytics platform for Acme Corp."", ""name"": ""Acme Analytics"", ""only_allow_merge_if_pipeline_succeeds"": true, ""public_builds"": false, ""resolve_outdated_diff_discussions"": false, ""show_default_award_emojis"": true, ""snippets_access_level"": ""private""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": "".*-release.*"", ""name_regex_delete"": ""^temp.*$"", ""name_regex_keep"": ""^prod.*$"", ""next_run_at"": ""2024-06-15T10:00:00Z""}",http://localhost:30000/api/v4/projects?avatar=acme-logo.png&build_timeout=3600&description=Analytics+platform+for+Acme+Corp.&name=Acme+Analytics&only_allow_merge_if_pipeline_succeeds=True&public_builds=False&resolve_outdated_diff_discussions=False&show_default_award_emojis=True&snippets_access_level=private,400,2xx,0.055s,FAIL
_projects_POST_0_1,1,post-/projects,POST,4,llm_success_ignore_optional: All provided fields satisfy the spec (2xx).,"{""allow_merge_on_skipped_pipeline"": true, ""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""avatar"": ""acme-logo.png"", ""build_coverage_regex"": ""Coverage: ([0-9]+\\.[0-9]+)%"", ""build_git_strategy"": ""fetch"", ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""ci_config_path"": "".gitlab-ci.yml"", ""container_registry_enabled"": true, ""default_branch"": ""main"", ""description"": ""Analytics platform for Acme Corp."", ""emails_disabled"": false, ""forking_access_level"": ""private"", ""import_url"": ""https://github.com/acme/analytics.git"", ""initialize_with_readme"": true, ""issues_access_level"": ""enabled"", ""jobs_enabled"": true, ""lfs_enabled"": true, ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""namespace_id"": 101, ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""packages_enabled"": true, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""printing_merge_request_link_enabled"": true, ""public_builds"": false, ""remove_source_branch_after_merge"": true, ""repository_access_level"": ""enabled"", ""repository_storage"": ""default"", ""request_access_enabled"": true, ""resolve_outdated_diff_discussions"": false, ""shared_runners_enabled"": true, ""show_default_award_emojis"": true, ""snippets_access_level"": ""private"", ""tag_list"": [""analytics"", ""acme"", ""platform""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""name_regex"": "".*-release.*"", ""name_regex_delete"": ""^temp.*$"", ""name_regex_keep"": ""^prod.*$"", ""next_run_at"": ""2024-06-15T10:00:00Z""}",http://localhost:30000/api/v4/projects?allow_merge_on_skipped_pipeline=True&auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&avatar=acme-logo.png&build_coverage_regex=Coverage%3A+%28%5B0-9%5D%2B%5C.%5B0-9%5D%2B%29%25&build_git_strategy=fetch&build_timeout=3600&builds_access_level=enabled&ci_config_path=.gitlab-ci.yml&container_registry_enabled=True&default_branch=main&description=Analytics+platform+for+Acme+Corp.&emails_disabled=False&forking_access_level=private&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&initialize_with_readme=True&issues_access_level=enabled&jobs_enabled=True&lfs_enabled=True&merge_method=merge&merge_requests_access_level=enabled&name=Acme+Analytics&namespace_id=101&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&packages_enabled=True&pages_access_level=public&requirements_access_level=enabled&printing_merge_request_link_enabled=True&public_builds=False&remove_source_branch_after_merge=True&repository_access_level=enabled&repository_storage=default&request_access_enabled=True&resolve_outdated_diff_discussions=False&shared_runners_enabled=True&show_default_award_emojis=True&snippets_access_level=private&tag_list=analytics&tag_list=acme&tag_list=platform&visibility=public&wiki_access_level=enabled,400,2xx,0.061s,FAIL
_projects_POST_0_1,1,post-/projects,POST,5,llm_success_ignore_optional: All provided fields satisfy the spec (2xx).,"{""allow_merge_on_skipped_pipeline"": true, ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""autoclose_referenced_issues"": false, ""avatar"": ""acme-logo.png"", ""build_coverage_regex"": ""Coverage: ([0-9]+\\.[0-9]+)%"", ""build_git_strategy"": ""fetch"", ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""ci_config_path"": "".gitlab-ci.yml"", ""container_registry_enabled"": true, ""default_branch"": ""main"", ""description"": ""Analytics platform for Acme Corp."", ""emails_disabled"": false, ""forking_access_level"": ""private"", ""import_url"": ""https://github.com/acme/analytics.git"", ""initialize_with_readme"": true, ""issues_access_level"": ""enabled"", ""jobs_enabled"": true, ""lfs_enabled"": true, ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""namespace_id"": 101, ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""packages_enabled"": true, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""printing_merge_request_link_enabled"": true, ""public_builds"": false, ""remove_source_branch_after_merge"": true, ""repository_access_level"": ""enabled"", ""repository_storage"": ""default"", ""request_access_enabled"": true, ""resolve_outdated_diff_discussions"": false, ""shared_runners_enabled"": true, ""show_default_award_emojis"": true, ""snippets_access_level"": ""private"", ""tag_list"": [""analytics"", ""acme"", ""platform""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": "".*-release.*"", ""name_regex_delete"": ""^temp.*$"", ""name_regex_keep"": ""^prod.*$"", ""next_run_at"": ""2024-06-15T10:00:00Z""}",http://localhost:30000/api/v4/projects?allow_merge_on_skipped_pipeline=True&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&autoclose_referenced_issues=False&avatar=acme-logo.png&build_coverage_regex=Coverage%3A+%28%5B0-9%5D%2B%5C.%5B0-9%5D%2B%29%25&build_git_strategy=fetch&build_timeout=3600&builds_access_level=enabled&ci_config_path=.gitlab-ci.yml&container_registry_enabled=True&default_branch=main&description=Analytics+platform+for+Acme+Corp.&emails_disabled=False&forking_access_level=private&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&initialize_with_readme=True&issues_access_level=enabled&jobs_enabled=True&lfs_enabled=True&merge_method=merge&merge_requests_access_level=enabled&name=Acme+Analytics&namespace_id=101&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&packages_enabled=True&pages_access_level=public&requirements_access_level=enabled&printing_merge_request_link_enabled=True&public_builds=False&remove_source_branch_after_merge=True&repository_access_level=enabled&repository_storage=default&request_access_enabled=True&resolve_outdated_diff_discussions=False&shared_runners_enabled=True&show_default_award_emojis=True&snippets_access_level=private&tag_list=analytics&tag_list=acme&tag_list=platform&visibility=public&wiki_access_level=enabled,400,2xx,0.057s,FAIL
_projects_POST_0_1,1,post-/projects,POST,6,llm_success_ignore_optional: All provided fields satisfy the spec (2xx).,"{""allow_merge_on_skipped_pipeline"": true, ""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""autoclose_referenced_issues"": false, ""avatar"": ""acme-logo.png"", ""build_coverage_regex"": ""Coverage: ([0-9]+\\.[0-9]+)%"", ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""ci_config_path"": "".gitlab-ci.yml"", ""container_registry_enabled"": true, ""default_branch"": ""main"", ""description"": ""Analytics platform for Acme Corp."", ""emails_disabled"": false, ""forking_access_level"": ""private"", ""import_url"": ""https://github.com/acme/analytics.git"", ""initialize_with_readme"": true, ""issues_access_level"": ""enabled"", ""jobs_enabled"": true, ""lfs_enabled"": true, ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""namespace_id"": 101, ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""packages_enabled"": true, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""printing_merge_request_link_enabled"": true, ""public_builds"": false, ""remove_source_branch_after_merge"": true, ""repository_access_level"": ""enabled"", ""repository_storage"": ""default"", ""request_access_enabled"": true, ""resolve_outdated_diff_discussions"": false, ""shared_runners_enabled"": true, ""show_default_award_emojis"": true, ""snippets_access_level"": ""private"", ""tag_list"": [""analytics"", ""acme"", ""platform""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": "".*-release.*"", ""name_regex_delete"": ""^temp.*$"", ""next_run_at"": ""2024-06-15T10:00:00Z""}",http://localhost:30000/api/v4/projects?allow_merge_on_skipped_pipeline=True&auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&autoclose_referenced_issues=False&avatar=acme-logo.png&build_coverage_regex=Coverage%3A+%28%5B0-9%5D%2B%5C.%5B0-9%5D%2B%29%25&build_timeout=3600&builds_access_level=enabled&ci_config_path=.gitlab-ci.yml&container_registry_enabled=True&default_branch=main&description=Analytics+platform+for+Acme+Corp.&emails_disabled=False&forking_access_level=private&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&initialize_with_readme=True&issues_access_level=enabled&jobs_enabled=True&lfs_enabled=True&merge_method=merge&merge_requests_access_level=enabled&name=Acme+Analytics&namespace_id=101&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&packages_enabled=True&pages_access_level=public&requirements_access_level=enabled&printing_merge_request_link_enabled=True&public_builds=False&remove_source_branch_after_merge=True&repository_access_level=enabled&repository_storage=default&request_access_enabled=True&resolve_outdated_diff_discussions=False&shared_runners_enabled=True&show_default_award_emojis=True&snippets_access_level=private&tag_list=analytics&tag_list=acme&tag_list=platform&visibility=public&wiki_access_level=enabled,400,2xx,0.069s,FAIL
_projects_POST_0_1,1,post-/projects,POST,7,llm_success_ignore_optional: All provided fields satisfy the spec (2xx).,"{""auto_devops_enabled"": true, ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/acme/analytics.git"", ""lfs_enabled"": true, ""merge_method"": ""merge"", ""name"": ""Acme Analytics"", ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""requirements_access_level"": ""enabled"", ""printing_merge_request_link_enabled"": true, ""public_builds"": false, ""repository_access_level"": ""enabled"", ""repository_storage"": ""default"", ""request_access_enabled"": true, ""resolve_outdated_diff_discussions"": false, ""show_default_award_emojis"": true, ""tag_list"": [""analytics"", ""acme"", ""platform""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1w"", ""enabled"": false, ""keep_n"": ""20"", ""older_than"": ""60d"", ""name_regex"": ""^hotfix-.*$"", ""name_regex_delete"": ""^test.*$"", ""name_regex_keep"": ""^release.*$"", ""next_run_at"": ""2024-06-25T09:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&build_timeout=3600&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&lfs_enabled=True&merge_method=merge&name=Acme+Analytics&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&requirements_access_level=enabled&printing_merge_request_link_enabled=True&public_builds=False&repository_access_level=enabled&repository_storage=default&request_access_enabled=True&resolve_outdated_diff_discussions=False&show_default_award_emojis=True&tag_list=analytics&tag_list=acme&tag_list=platform&visibility=public&wiki_access_level=enabled,422,2xx,0.476s,FAIL
_projects_POST_0_1,1,post-/projects,POST,8,llm_success_ignore_optional: All provided fields satisfy the spec (2xx).,"{""avatar"": ""acme-logo.png"", ""build_coverage_regex"": ""Coverage: ([0-9]+\\.[0-9]+)%"", ""build_git_strategy"": ""fetch"", ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""description"": ""Analytics platform for Acme Corp."", ""emails_disabled"": false, ""import_url"": ""https://github.com/acme/analytics.git"", ""lfs_enabled"": true, ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""pages_access_level"": ""public"", ""public_builds"": false, ""repository_access_level"": ""enabled"", ""shared_runners_enabled"": true, ""snippets_access_level"": ""private"", ""tag_list"": [""analytics"", ""acme"", ""platform""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}}",http://localhost:30000/api/v4/projects?avatar=acme-logo.png&build_coverage_regex=Coverage%3A+%28%5B0-9%5D%2B%5C.%5B0-9%5D%2B%29%25&build_git_strategy=fetch&build_timeout=3600&builds_access_level=enabled&description=Analytics+platform+for+Acme+Corp.&emails_disabled=False&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&lfs_enabled=True&merge_method=merge&merge_requests_access_level=enabled&name=Acme+Analytics&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&pages_access_level=public&public_builds=False&repository_access_level=enabled&shared_runners_enabled=True&snippets_access_level=private&tag_list=analytics&tag_list=acme&tag_list=platform&visibility=public&wiki_access_level=enabled,400,2xx,0.015s,FAIL
_projects_POST_0_1,1,post-/projects,POST,9,llm_success_ignore_optional,"{""allow_merge_on_skipped_pipeline"": true, ""autoclose_referenced_issues"": false, ""build_coverage_regex"": ""Coverage: ([0-9]+\\.[0-9]+)%"", ""build_timeout"": 3600, ""ci_config_path"": "".gitlab-ci.yml"", ""emails_disabled"": false, ""import_url"": ""https://github.com/acme/analytics.git"", ""issues_access_level"": ""enabled"", ""lfs_enabled"": true, ""merge_requests_access_level"": ""enabled"", ""name"": ""Acme Analytics"", ""only_allow_merge_if_all_discussions_are_resolved"": true, ""only_allow_merge_if_pipeline_succeeds"": true, ""packages_enabled"": true, ""pages_access_level"": ""public"", ""public_builds"": false, ""remove_source_branch_after_merge"": true, ""repository_access_level"": ""enabled"", ""repository_storage"": ""default"", ""shared_runners_enabled"": true, ""show_default_award_emojis"": true, ""snippets_access_level"": ""private"", ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""enabled"": true}",http://localhost:30000/api/v4/projects?allow_merge_on_skipped_pipeline=True&autoclose_referenced_issues=False&build_coverage_regex=Coverage%3A+%28%5B0-9%5D%2B%5C.%5B0-9%5D%2B%29%25&build_timeout=3600&ci_config_path=.gitlab-ci.yml&emails_disabled=False&import_url=https%3A%2F%2Fgithub.com%2Facme%2Fanalytics.git&issues_access_level=enabled&lfs_enabled=True&merge_requests_access_level=enabled&name=Acme+Analytics&only_allow_merge_if_all_discussions_are_resolved=True&only_allow_merge_if_pipeline_succeeds=True&packages_enabled=True&pages_access_level=public&public_builds=False&remove_source_branch_after_merge=True&repository_access_level=enabled&repository_storage=default&shared_runners_enabled=True&show_default_award_emojis=True&snippets_access_level=private&visibility=public&wiki_access_level=enabled,422,2xx,0.411s,FAIL
_projects_POST_0_1,1,post-/projects,POST,10,llm_success_ignore_optional,"{""allow_merge_on_skipped_pipeline"": true, ""auto_cancel_pending_pipelines"": ""enabled"", ""build_timeout"": 3600, ""merge_method"": ""merge"", ""name"": ""Acme Analytics"", ""request_access_enabled"": true, ""snippets_access_level"": ""private""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""older_than"": ""7d"", ""name_regex"": "".*-release.*"", ""name_regex_keep"": ""^prod.*$""}",http://localhost:30000/api/v4/projects?allow_merge_on_skipped_pipeline=True&auto_cancel_pending_pipelines=enabled&build_timeout=3600&merge_method=merge&name=Acme+Analytics&request_access_enabled=True&snippets_access_level=private,201,2xx,0.209s,PASS
