test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_projects_POST_0_1,1,post-/projects,POST,1,"All provided fields satisfy their type, enum, and inter-parameter dependency constraints; 'name' and 'import_url' are present as required, and all enum fields use allowed values.","{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""build_timeout"": 3600, ""builds_access_level"": ""enabled"", ""container_registry_enabled"": false, ""default_branch"": ""main"", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""lfs_enabled"": true, ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""packages_enabled"": true, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""repository_access_level"": ""private"", ""shared_runners_enabled"": true, ""show_default_award_emojis"": false, ""snippets_access_level"": ""private"", ""tag_list"": [""dev"", ""api""], ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": 10, ""older_than"": ""7d"", ""name_regex"": "".*release.*"", ""name_regex_delete"": "".*delete.*"", ""name_regex_keep"": "".*keep.*"", ""next_run_at"": ""2024-06-15T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&build_timeout=3600&builds_access_level=enabled&container_registry_enabled=False&default_branch=main&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&lfs_enabled=True&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&packages_enabled=True&pages_access_level=public&requirements_access_level=enabled&repository_access_level=private&shared_runners_enabled=True&show_default_award_emojis=False&snippets_access_level=private&tag_list=dev&tag_list=api&visibility=public&wiki_access_level=enabled,422,2xx,1.050s,FAIL
_projects_POST_0_1,1,post-/projects,POST,2,,{},"{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": null, ""enabled"": null, ""keep_n"": null, ""older_than"": null, ""name_regex"": null, ""name_regex_delete"": null, ""name_regex_keep"": null, ""next_run_at"": null}",http://localhost:30000/api/v4/projects,400,2xx,0.541s,FAIL
_projects_POST_0_1,1,post-/projects,POST,3,,"{""auto_devops_enabled"": true}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": null, ""enabled"": null, ""keep_n"": null, ""older_than"": null, ""name_regex"": null, ""name_regex_delete"": null, ""name_regex_keep"": null, ""next_run_at"": ""2024-06-15T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True,400,2xx,0.058s,FAIL
_projects_POST_0_1,1,post-/projects,POST,4,"All provided fields satisfy their type, enum, and inter-parameter dependency constraints; 'name' and 'import_url' are present as required, and all enum fields use allowed values.","{""builds_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": null, ""enabled"": null, ""keep_n"": 10, ""older_than"": null, ""name_regex"": null, ""name_regex_delete"": null, ""name_regex_keep"": null, ""next_run_at"": ""2024-06-15T12:00:00Z""}",http://localhost:30000/api/v4/projects?builds_access_level=enabled,400,2xx,0.157s,FAIL
_projects_POST_0_1,1,post-/projects,POST,5,All provided fields match their required types; 'next_run_at' matches format 'date-time'.,"{""auto_devops_enabled"": true, ""pages_access_level"": ""public"", ""snippets_access_level"": ""private""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": null, ""keep_n"": 10, ""older_than"": null, ""name_regex"": null, ""name_regex_delete"": null, ""name_regex_keep"": null, ""next_run_at"": null}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&pages_access_level=public&snippets_access_level=private,400,2xx,0.051s,FAIL
_projects_POST_0_1,1,post-/projects,POST,6,"All provided fields satisfy their type, enum, and inter-parameter dependency constraints; 'name' and 'import_url' are present as required, and all enum fields use allowed values.","{""import_url"": ""https://github.com/example/repo.git"", ""name"": ""MyProject"", ""shared_runners_enabled"": true}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": null, ""enabled"": null, ""keep_n"": 10, ""older_than"": null, ""name_regex"": null, ""name_regex_delete"": "".*delete.*"", ""name_regex_keep"": "".*keep.*"", ""next_run_at"": null}",http://localhost:30000/api/v4/projects?import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&name=MyProject&shared_runners_enabled=True,422,2xx,0.954s,FAIL
_projects_POST_0_1,1,post-/projects,POST,7,All provided fields match their required types; 'next_run_at' matches format 'date-time'.,"{""auto_devops_enabled"": true, ""issues_access_level"": ""private"", ""show_default_award_emojis"": false, ""visibility"": ""public"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": null, ""enabled"": null, ""keep_n"": null, ""older_than"": ""7d"", ""name_regex"": "".*release.*"", ""name_regex_delete"": null, ""name_regex_keep"": "".*keep.*"", ""next_run_at"": ""2024-06-15T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&issues_access_level=private&show_default_award_emojis=False&visibility=public&wiki_access_level=enabled,400,2xx,0.065s,FAIL
_projects_POST_0_1,1,post-/projects,POST,8,"All provided fields satisfy their type, enum, and inter-parameter dependency constraints; 'name' and 'import_url' are present as required, and all enum fields use allowed values.","{""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""repository_access_level"": ""private"", ""visibility"": ""public""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": 10, ""older_than"": ""7d"", ""name_regex"": null, ""name_regex_delete"": null, ""name_regex_keep"": "".*keep.*"", ""next_run_at"": null}",http://localhost:30000/api/v4/projects?auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&builds_access_level=enabled&repository_access_level=private&visibility=public,400,2xx,0.045s,FAIL
_projects_POST_0_1,1,post-/projects,POST,9,"All provided fields satisfy their type, enum, and inter-parameter dependency constraints; 'name' and 'import_url' are present as required, and all enum fields use allowed values.","{""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""lfs_enabled"": true, ""pages_access_level"": ""public"", ""tag_list"": [""dev"", ""api""], ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": null, ""keep_n"": 10, ""older_than"": ""7d"", ""name_regex"": "".*release.*"", ""name_regex_delete"": "".*delete.*"", ""name_regex_keep"": null, ""next_run_at"": ""2024-06-15T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&lfs_enabled=True&pages_access_level=public&tag_list=dev&tag_list=api&wiki_access_level=enabled,400,2xx,0.049s,FAIL
_projects_POST_0_1,1,post-/projects,POST,10,,"{""auto_devops_enabled"": true, ""build_timeout"": 3600, ""container_registry_enabled"": false, ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""requirements_access_level"": ""enabled"", ""snippets_access_level"": ""private"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""integer"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": 10, ""older_than"": ""7d"", ""name_regex"": "".*release.*"", ""name_regex_delete"": "".*delete.*"", ""name_regex_keep"": "".*keep.*"", ""next_run_at"": ""2024-06-15T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_devops_enabled=True&build_timeout=3600&container_registry_enabled=False&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&requirements_access_level=enabled&snippets_access_level=private&wiki_access_level=enabled,400,2xx,0.079s,FAIL
