test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_projects_POST_0_1,1,post-/projects,POST,1,llm_success_ignore_optional: All provided fields satisfy their type and enum constraints; only 'import_url' is provided (not both 'import_url' and 'template_name'); 'name' is present as required.,"{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""namespace_id"": 42, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""repository_access_level"": ""private"", ""snippets_access_level"": ""disabled"", ""tag_list"": [""ci"", ""devops"", ""automation""], ""visibility"": ""internal"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""enabled"": true}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_enabled=True&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&namespace_id=42&pages_access_level=public&requirements_access_level=enabled&repository_access_level=private&snippets_access_level=disabled&tag_list=ci&tag_list=devops&tag_list=automation&visibility=internal&wiki_access_level=enabled,422,2xx,0.886s,FAIL
_projects_POST_0_1,1,post-/projects,POST,2,llm_success_ignore_optional: All provided fields satisfy their type and enum constraints; only 'import_url' is provided (not both 'import_url' and 'template_name'); 'name' is present as required.,"{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""namespace_id"": 42, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""repository_access_level"": ""private"", ""snippets_access_level"": ""disabled"", ""tag_list"": [""ci"", ""devops"", ""automation""], ""visibility"": ""internal""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""enabled"": true, ""older_than"": ""7d"", ""name_regex"": "".*release.*""}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&namespace_id=42&pages_access_level=public&requirements_access_level=enabled&repository_access_level=private&snippets_access_level=disabled&tag_list=ci&tag_list=devops&tag_list=automation&visibility=internal,422,2xx,0.453s,FAIL
_projects_POST_0_1,1,post-/projects,POST,3,llm_success_ignore_optional: All provided fields satisfy their type and enum constraints; only 'import_url' is provided (not both 'import_url' and 'template_name'); 'name' is present as required.,"{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""namespace_id"": 42, ""repository_access_level"": ""private"", ""snippets_access_level"": ""disabled"", ""tag_list"": [""ci"", ""devops"", ""automation""]}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": "".*release.*"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&namespace_id=42&repository_access_level=private&snippets_access_level=disabled&tag_list=ci&tag_list=devops&tag_list=automation,422,2xx,0.454s,FAIL
_projects_POST_0_1,1,post-/projects,POST,4,llm_success_ignore_optional,"{""name"": ""MyProject""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}}",http://localhost:30000/api/v4/projects?name=MyProject,400,2xx,0.258s,FAIL
_projects_POST_0_1,1,post-/projects,POST,5,llm_success_ignore_optional: All provided fields satisfy their type and enum constraints; only 'import_url' is provided (not both 'import_url' and 'template_name'); 'name' is present as required.,"{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""namespace_id"": 42, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""repository_access_level"": ""private"", ""snippets_access_level"": ""disabled"", ""tag_list"": [""ci"", ""devops"", ""automation""], ""visibility"": ""internal"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&namespace_id=42&pages_access_level=public&requirements_access_level=enabled&repository_access_level=private&snippets_access_level=disabled&tag_list=ci&tag_list=devops&tag_list=automation&visibility=internal&wiki_access_level=enabled,422,2xx,0.431s,FAIL
_projects_POST_0_1,1,post-/projects,POST,6,llm_success_ignore_optional: All provided fields satisfy their type and enum constraints; only 'import_url' is provided (not both 'import_url' and 'template_name'); 'name' is present as required.,"{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""namespace_id"": 42, ""pages_access_level"": ""public"", ""repository_access_level"": ""private"", ""snippets_access_level"": ""disabled"", ""tag_list"": [""ci"", ""devops"", ""automation""], ""visibility"": ""internal"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&namespace_id=42&pages_access_level=public&repository_access_level=private&snippets_access_level=disabled&tag_list=ci&tag_list=devops&tag_list=automation&visibility=internal&wiki_access_level=enabled,422,2xx,0.555s,FAIL
_projects_POST_0_1,1,post-/projects,POST,7,All fields are within allowed types and enums; only 'template_name' is provided (not both 'import_url' and 'template_name'); 'name' is present as required.,"{""auto_cancel_pending_pipelines"": ""disabled"", ""auto_devops_deploy_strategy"": ""manual"", ""builds_access_level"": ""private"", ""issues_access_level"": ""enabled"", ""merge_method"": ""rebase_merge"", ""merge_requests_access_level"": ""private"", ""name"": ""AnotherProject"", ""namespace_id"": 7, ""pages_access_level"": ""enabled"", ""requirements_access_level"": ""private"", ""repository_access_level"": ""enabled"", ""snippets_access_level"": ""enabled"", ""tag_list"": [""release"", ""stable""], ""template_name"": ""rails"", ""visibility"": ""private"", ""wiki_access_level"": ""private""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""keep_n"": ""5"", ""name_regex_delete"": "".*beta.*""}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=disabled&auto_devops_deploy_strategy=manual&builds_access_level=private&issues_access_level=enabled&merge_method=rebase_merge&merge_requests_access_level=private&name=AnotherProject&namespace_id=7&pages_access_level=enabled&requirements_access_level=private&repository_access_level=enabled&snippets_access_level=enabled&tag_list=release&tag_list=stable&template_name=rails&visibility=private&wiki_access_level=private,400,2xx,0.241s,FAIL
_projects_POST_0_1,1,post-/projects,POST,8,llm_success_ignore_optional,"{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/example/repo.git"", ""issues_access_level"": ""private"", ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""namespace_id"": 42, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""repository_access_level"": ""private"", ""snippets_access_level"": ""disabled"", ""tag_list"": [""ci"", ""devops"", ""automation""], ""visibility"": ""internal"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""enabled"": true}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&issues_access_level=private&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&namespace_id=42&pages_access_level=public&requirements_access_level=enabled&repository_access_level=private&snippets_access_level=disabled&tag_list=ci&tag_list=devops&tag_list=automation&visibility=internal&wiki_access_level=enabled,422,2xx,0.449s,FAIL
_projects_POST_0_1,1,post-/projects,POST,9,llm_success_ignore_optional,"{""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""tag_list"": [""ci"", ""devops"", ""automation""]}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?merge_requests_access_level=enabled&name=MyProject&tag_list=ci&tag_list=devops&tag_list=automation,400,2xx,0.265s,FAIL
_projects_POST_0_1,1,post-/projects,POST,10,llm_success_ignore_optional: All provided fields satisfy their type and enum constraints; only 'import_url' is provided (not both 'import_url' and 'template_name'); 'name' is present as required.,"{""auto_cancel_pending_pipelines"": ""enabled"", ""auto_devops_deploy_strategy"": ""continuous"", ""auto_devops_enabled"": true, ""builds_access_level"": ""enabled"", ""import_url"": ""https://github.com/example/repo.git"", ""merge_method"": ""merge"", ""merge_requests_access_level"": ""enabled"", ""name"": ""MyProject"", ""namespace_id"": 42, ""pages_access_level"": ""public"", ""requirements_access_level"": ""enabled"", ""repository_access_level"": ""private"", ""snippets_access_level"": ""disabled"", ""tag_list"": [""ci"", ""devops"", ""automation""], ""visibility"": ""internal"", ""wiki_access_level"": ""enabled""}","{""schema of ContainerExpirationPolicy"": {""cadence"": ""string"", ""enabled"": ""boolean"", ""keep_n"": ""string"", ""older_than"": ""string"", ""name_regex"": ""string"", ""name_regex_delete"": ""string"", ""name_regex_keep"": ""string"", ""next_run_at"": ""string""}, ""cadence"": ""1d"", ""enabled"": true, ""keep_n"": ""10"", ""older_than"": ""7d"", ""name_regex"": "".*release.*"", ""next_run_at"": ""2024-06-01T12:00:00Z""}",http://localhost:30000/api/v4/projects?auto_cancel_pending_pipelines=enabled&auto_devops_deploy_strategy=continuous&auto_devops_enabled=True&builds_access_level=enabled&import_url=https%3A%2F%2Fgithub.com%2Fexample%2Frepo.git&merge_method=merge&merge_requests_access_level=enabled&name=MyProject&namespace_id=42&pages_access_level=public&requirements_access_level=enabled&repository_access_level=private&snippets_access_level=disabled&tag_list=ci&tag_list=devops&tag_list=automation&visibility=internal&wiki_access_level=enabled,422,2xx,0.474s,FAIL
