test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_pet_addPet_0_1,1,post-/pet,POST,1,One or more fields deliberately violate the spec (4xx).,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""name"": ""doggie"", ""photoUrls"": [""http://example.com/photo1.jpg""], ""category"": {""id"": 1, ""name"": ""Dogs""}, ""tags"": [{""id"": 1, ""name"": ""tag1""}], ""status"": ""inactive""}",https://petstore3.swagger.io/api/v3/pet,500,4xx,1.071s,FAIL
_pet_addPet_0_1,1,post-/pet,POST,2,mutate_missing_required: set photoUrls=None,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""name"": ""doggie""}",https://petstore3.swagger.io/api/v3/pet,500,4xx,0.254s,FAIL
_pet_addPet_0_1,1,post-/pet,POST,3,One or more fields deliberately violate the spec (4xx).,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""name"": ""doggie"", ""photoUrls"": ""http://example.com/photo1.jpg"", ""category"": {""id"": 1, ""name"": ""Dogs""}, ""tags"": [{""id"": 1, ""name"": ""tag1""}], ""status"": ""available""}",https://petstore3.swagger.io/api/v3/pet,400,4xx,0.255s,PASS
_pet_addPet_0_1,1,post-/pet,POST,4,One or more fields deliberately violate the spec (4xx).,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""photoUrls"": [""http://example.com/photo1.jpg""], ""category"": {""id"": 1, ""name"": ""Dogs""}, ""tags"": [{""id"": 1, ""name"": ""tag1""}], ""status"": ""available""}",https://petstore3.swagger.io/api/v3/pet,500,4xx,0.255s,FAIL
_pet_addPet_0_1,1,post-/pet,POST,5,mutate_missing_required: set name=None,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""photoUrls"": [""https://example.com/dog1.jpg""]}",https://petstore3.swagger.io/api/v3/pet,500,4xx,0.255s,FAIL
_pet_addPet_0_1,1,post-/pet,POST,6,"mutate_missing_required: set name, photoUrls=None",{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}}",https://petstore3.swagger.io/api/v3/pet,500,4xx,0.254s,FAIL
_pet_addPet_0_1,1,post-/pet,POST,7,llm_success_ignore_optional,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""name"": ""doggie"", ""photoUrls"": [""https://example.com/dog1.jpg""]}",https://petstore3.swagger.io/api/v3/pet,500,2xx,0.254s,FAIL
_pet_addPet_0_1,1,post-/pet,POST,8,All provided fields satisfy the spec (2xx).,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""name"": ""Tweety"", ""photoUrls"": [""https://example.com/bird1.jpg""], ""category"": {""id"": 3, ""name"": ""Birds""}, ""tags"": [{""id"": 3, ""name"": ""yellow""}], ""status"": ""pending""}",https://petstore3.swagger.io/api/v3/pet,500,2xx,0.255s,FAIL
_pet_addPet_0_1,1,post-/pet,POST,9,One or more fields deliberately violate the spec (4xx).,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""name"": ""doggie"", ""photoUrls"": [""http://example.com/photo1.jpg""], ""category"": {""id"": ""not_an_integer"", ""name"": ""Dogs""}, ""tags"": [{""id"": 1, ""name"": ""tag1""}], ""status"": ""available""}",https://petstore3.swagger.io/api/v3/pet,400,4xx,0.255s,PASS
_pet_addPet_0_1,1,post-/pet,POST,10,All provided fields satisfy the spec (2xx).,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""id"": 2147483649, ""name"": ""Max"", ""photoUrls"": [""https://example.com/dog2.jpg""], ""category"": {""id"": 4, ""name"": ""Dogs""}, ""tags"": [{""id"": 4, ""name"": ""large""}], ""status"": ""sold""}",https://petstore3.swagger.io/api/v3/pet,200,2xx,0.255s,PASS
_pet_addPet_0_1,1,post-/pet,POST,11,All provided fields satisfy the spec (2xx).,{},"{""schema of Pet"": {""id"": ""integer"", ""name"": ""string"", ""category"": {""schema of Category"": {""id"": ""integer"", ""name"": ""string""}}, ""photoUrls"": ""array"", ""tags"": {""array of Tag objects"": [{""id"": ""integer"", ""name"": ""string""}]}, ""status"": ""string""}, ""name"": ""Goldie"", ""photoUrls"": [""https://example.com/fish1.jpg""], ""category"": {""id"": 5, ""name"": ""Fish""}}",https://petstore3.swagger.io/api/v3/pet,500,2xx,0.256s,FAIL
