test_case_id,step_number,endpoint,method,test_data_row,reason,request_params,request_body,final_url,response_status,expected_status,execution_time,status
_groups_POST_0_1,1,post-/groups,POST,1,project_creation_level and shared_runners_setting match allowed enums; parent_id=0 is a valid integer per type (no minimum/maximum constraint).,"{""project_creation_level"": ""maintainer"", ""parent_id"": 0, ""shared_runners_setting"": ""disabled_and_unoverridable""}","{""name"": ""Frontend"", ""path"": ""frontend"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?project_creation_level=maintainer&parent_id=0&shared_runners_setting=disabled_and_unoverridable,400,2xx,0.022s,FAIL
_groups_POST_0_1,1,post-/groups,POST,2,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&lfs_enabled=True&request_access_enabled=True&parent_id=12345&shared_runners_setting=enabled,400,2xx,0.058s,FAIL
_groups_POST_0_1,1,post-/groups,POST,3,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""team_avatar.png""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.066s,FAIL
_groups_POST_0_1,1,post-/groups,POST,4,llm_success_ignore_optional,{},"{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups,400,2xx,0.055s,FAIL
_groups_POST_0_1,1,post-/groups,POST,5,llm_success_ignore_optional,"{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.056s,FAIL
_groups_POST_0_1,1,post-/groups,POST,6,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""lfs_enabled"": true, ""request_access_enabled"": true}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&project_creation_level=developer&auto_devops_enabled=True&lfs_enabled=True&request_access_enabled=True,400,2xx,0.063s,FAIL
_groups_POST_0_1,1,post-/groups,POST,7,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""Frontend"", ""path"": ""frontend"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.072s,FAIL
_groups_POST_0_1,1,post-/groups,POST,8,llm_success_ignore_optional,"{""visibility"": ""private"", ""share_with_group_lock"": true}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""team_avatar.png""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True,400,2xx,0.056s,FAIL
_groups_POST_0_1,1,post-/groups,POST,9,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""string"", ""avatar"": ""team_avatar.png""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.059s,FAIL
_groups_POST_0_1,1,post-/groups,POST,10,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.058s,FAIL
_groups_POST_0_1,1,post-/groups,POST,11,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""team_avatar.png""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.059s,FAIL
_groups_POST_0_1,1,post-/groups,POST,12,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""team_avatar.png""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&shared_runners_setting=enabled,400,2xx,0.077s,FAIL
_groups_POST_0_1,1,post-/groups,POST,13,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.056s,FAIL
_groups_POST_0_1,1,post-/groups,POST,14,llm_success_ignore_optional,"{""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?shared_runners_setting=enabled,400,2xx,0.053s,FAIL
_groups_POST_0_1,1,post-/groups,POST,15,llm_success_ignore_optional,"{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""team_avatar.png""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2,400,2xx,0.055s,FAIL
_groups_POST_0_1,1,post-/groups,POST,16,"All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""Group for DevOps engineers working on CI/CD pipelines."", ""avatar"": ""team_avatar.png""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.055s,FAIL
_groups_POST_0_1,1,post-/groups,POST,17,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""visibility"": ""private"", ""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""two_factor_grace_period"": 24, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""DevOps Team"", ""path"": ""devops-team"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?visibility=private&share_with_group_lock=True&require_two_factor_authentication=False&two_factor_grace_period=24&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.064s,FAIL
_groups_POST_0_1,1,post-/groups,POST,18,"llm_success_ignore_optional: All fields are present and valid: enums match allowed sets, booleans are true/false, integers are parseable and within allowed values.","{""share_with_group_lock"": true, ""require_two_factor_authentication"": false, ""project_creation_level"": ""developer"", ""auto_devops_enabled"": true, ""subgroup_creation_level"": ""owner"", ""emails_disabled"": false, ""mentions_disabled"": false, ""lfs_enabled"": true, ""request_access_enabled"": true, ""parent_id"": 12345, ""default_branch_protection"": 2, ""shared_runners_setting"": ""enabled""}","{""name"": ""Frontend"", ""path"": ""frontend"", ""description"": ""string"", ""avatar"": ""string""}",http://localhost:30000/api/v4/groups?share_with_group_lock=True&require_two_factor_authentication=False&project_creation_level=developer&auto_devops_enabled=True&subgroup_creation_level=owner&emails_disabled=False&mentions_disabled=False&lfs_enabled=True&request_access_enabled=True&parent_id=12345&default_branch_protection=2&shared_runners_setting=enabled,400,2xx,0.056s,FAIL
